712, 30
713, 29
714, 20
715, 24
716, 26
717, 23
718, 33
719, 29
720, 26
721, 15
722, 21
723, 29
724, 28
725, 20
726, 27
727, 27
728, 21
729, 26
730, 20
731, 21
732, 31
733, 29
734, 25
735, 26
736, 17
737, 22
738, 20
739, 27
740, 22
741, 36
742, 27
743, 26
744, 27
745, 19
746, 22
747, 31
748, 26
749, 19
750, 18
751, 21
752, 18
753, 22
754, 25
755, 18
756, 31
757, 15
758, 25
759, 19
760, 33
761, 25
762, 21
763, 36
764, 20
765, 28
766, 19
767, 27
768, 25
769, 29
770, 21
771, 21
772, 32
773, 24
774, 23
775, 24
776, 16
777, 17
778, 21
779, 21
780, 24
781, 14
782, 29
783, 24
784, 22
785, 14
786, 29
787, 17
788, 34
789, 27
790, 30
791, 23
792, 34
793, 14
794, 19
795, 20
796, 27
797, 28
798, 26
799, 25
800, 26
801, 31
802, 28
803, 27
804, 21
805, 19
806, 18
807, 23
808, 21
809, 21
810, 24
811, 20
812, 23
813, 26
814, 25
815, 32
816, 22
817, 23
818, 26
819, 25
820, 26
821, 30
822, 27
823, 20
824, 26
825, 24
826, 23
827, 26
828, 21
829, 24
830, 29
831, 30
832, 33
833, 21
834, 23
835, 28
836, 25
837, 28
838, 24
839, 15
840, 18
841, 17
842, 27
843, 26
844, 21
845, 19
846, 20
847, 28
848, 16
849, 23
850, 31
851, 31
852, 28
853, 20
854, 23
855, 14
856, 23
857, 27
858, 28
859, 27
860, 30
861, 19
862, 26
863, 22
864, 20
865, 25
866, 28
867, 25
868, 27
869, 24
870, 36
871, 22
872, 34
873, 26
874, 26
875, 18
876, 17
877, 15
878, 18
879, 13
880, 27
881, 24
882, 37
883, 27
884, 20
885, 24
886, 29
887, 35
888, 31
889, 21
890, 28
891, 22
892, 24
893, 17
894, 43
895, 30
896, 28
897, 20
898, 23
899, 23
900, 33
901, 20
902, 24
903, 18
904, 17
905, 28
906, 25
907, 21
908, 30
909, 21
910, 25
911, 18
912, 30
913, 31
914, 23
915, 24
916, 27
917, 26
918, 26
919, 21
920, 27
921, 26
922, 31
923, 32
924, 21
925, 23
926, 23
927, 27
928, 14
929, 24
930, 20
931, 28
932, 24
933, 23
934, 21
935, 19
936, 19
937, 21
938, 30
939, 25
940, 27
941, 28
942, 19
943, 28
944, 21
945, 17
946, 26
947, 28
948, 11
949, 32
950, 27
951, 15
952, 30
953, 24
954, 29
955, 21
956, 24
957, 28
958, 20
959, 31
960, 29
961, 25
962, 14
963, 17
964, 20
965, 19
966, 25
967, 33
968, 24
969, 12
970, 23
971, 25
972, 23
973, 29
974, 27
975, 25
976, 19
977, 27
978, 20
979, 21
980, 30
981, 21
982, 30
983, 24
984, 28
985, 21
986, 22
987, 30
988, 25
989, 20
990, 24
991, 19
992, 19
993, 29
994, 19
995, 28
996, 24
997, 31
998, 22
999, 28
1000, 30
1001, 28
1002, 24
1003, 19
1004, 25
1005, 20
1006, 27
1007, 28
1008, 18
1009, 14
1010, 25
1011, 18
1012, 27
1013, 34
1014, 34
1015, 23
1016, 30
1017, 25
1018, 23
1019, 24
1020, 23
1021, 21
1022, 28
1023, 26
1024, 25
1025, 28
1026, 32
1027, 23
1028, 20
1029, 22
1030, 33
1031, 25
1032, 27
1033, 25
1034, 18
1035, 28
1036, 20
1037, 27
1038, 32
1039, 10
1040, 23
1041, 20
1042, 24
1043, 20
1044, 29
1045, 28
1046, 25
1047, 29
1048, 30
1049, 20
1050, 26
1051, 20
1052, 23
1053, 27
1054, 28
1055, 19
1056, 21
1057, 23
1058, 24
1059, 20
1060, 30
1061, 25
1062, 26
1063, 25
1064, 20
1065, 25
1066, 25
1067, 19
1068, 27
1069, 33
1070, 17
1071, 24
1072, 29
1073, 23
1074, 22
1075, 13
1076, 15
1077, 32
1078, 27
1079, 23
1080, 31
1081, 18
1082, 16
1083, 22
1084, 26
1085, 32
1086, 27
1087, 32
1088, 26
1089, 25
1090, 29
1091, 26
1092, 16
1093, 33
1094, 28
1095, 35
1096, 25
1097, 23
1098, 29
1099, 27
1100, 28
1101, 18
1102, 29
1103, 20
1104, 19
1105, 25
1106, 27
1107, 26
1108, 27
1109, 36
1110, 25
1111, 17
1112, 33
1113, 23
1114, 17
1115, 21
1116, 21
1117, 25
1118, 28
1119, 21
1120, 29
1121, 24
1122, 30
1123, 15
1124, 26
1125, 18
1126, 26
1127, 29
1128, 26
1129, 25
1130, 26
1131, 26
1132, 23
1133, 29
1134, 21
1135, 31
1136, 31
1137, 25
1138, 21
1139, 27
1140, 23
1141, 22
1142, 25
1143, 28
1144, 18
1145, 27
1146, 26
1147, 20
1148, 27
1149, 25
1150, 24
1151, 23
1152, 20
1153, 20
1154, 21
1155, 25
1156, 32
1157, 20
1158, 28
1159, 25
1160, 23
1161, 31
1162, 33
1163, 30
1164, 26
1165, 12
1166, 24
1167, 28
1168, 32
1169, 34
1170, 29
1171, 25
1172, 22
1173, 28
1174, 23
1175, 28
1176, 28
1177, 24
1178, 32
1179, 34
1180, 26
1181, 30
1182, 34
1183, 25
1184, 22
1185, 28
1186, 22
1187, 31
1188, 28
1189, 29
1190, 29
1191, 26
1192, 16
1193, 23
1194, 20
1195, 21
1196, 34
1197, 19
1198, 26
1199, 22
1200, 19
1201, 19
1202, 26
1203, 29
1204, 16
1205, 21
1206, 34
1207, 23
1208, 20
1209, 18
1210, 26
1211, 32
1212, 21
1213, 24
1214, 28
1215, 18
1216, 21
1217, 15
1218, 23
1219, 26
1220, 23
1221, 24
1222, 22
1223, 36
1224, 18
1225, 22
1226, 30
1227, 13
1228, 27
1229, 27
1230, 21
1231, 20
1232, 23
1233, 20
1234, 18
1235, 23
1236, 23
1237, 28
1238, 23
1239, 26
1240, 27
1241, 24
1242, 31
1243, 31
1244, 19
1245, 20
1246, 26
1247, 28
1248, 31
1249, 26
1250, 28
1251, 23
1252, 29
1253, 25
1254, 23
1255, 35
1256, 18
1257, 31
1258, 33
1259, 22
1260, 24
1261, 26
1262, 21
1263, 34
1264, 23
1265, 25
1266, 28
1267, 22
1268, 23
1269, 24
1270, 24
1271, 30
1272, 27
1273, 31
1274, 31
1275, 26
1276, 29
1277, 21
1278, 32
1279, 29
1280, 27
1281, 19
1282, 27
1283, 15
1284, 15
1285, 27
1286, 27
1287, 27
1288, 27
1289, 22
1290, 22
1291, 20
1292, 22
1293, 20
1294, 25
1295, 26
1296, 27
1297, 24
1298, 26
1299, 19
1300, 28
1301, 23
1302, 25
1303, 19
1304, 24
1305, 28
1306, 18
1307, 24
1308, 24
1309, 23
1310, 19
1311, 21
1312, 27
1313, 18
1314, 29
1315, 21
1316, 32
1317, 21
1318, 23
1319, 28
1320, 25
1321, 31
1322, 22
1323, 21
1324, 23
1325, 20
1326, 26
1327, 32
1328, 33
1329, 18
1330, 21
1331, 27
1332, 24
1333, 23
1334, 27
1335, 25
1336, 17
1337, 16
1338, 23
1339, 31
1340, 26
1341, 34
1342, 27
1343, 26
1344, 32
1345, 26
1346, 13
1347, 21
1348, 24
1349, 21
1350, 28
1351, 21
1352, 23
1353, 18
1354, 33
1355, 26
1356, 20
1357, 22
1358, 18
1359, 14
1360, 25
1361, 24
1362, 19
1363, 22
1364, 20
1365, 26
1366, 20
1367, 24
1368, 26
1369, 28
1370, 24
1371, 20
1372, 29
1373, 24
1374, 19
1375, 26
1376, 29
1377, 33
1378, 19
1379, 19
1380, 35
1381, 22
1382, 26
1383, 23
1384, 17
1385, 21
1386, 19
1387, 15
1388, 26
1389, 32
1390, 33
1391, 19
1392, 22
1393, 27
1394, 29
1395, 23
1396, 22
1397, 24
1398, 20
1399, 30
1400, 33
1401, 26
1402, 22
1403, 29
1404, 25
1405, 12
1406, 33
1407, 14
1408, 21
1409, 25
1410, 29
1411, 29
1412, 20
1413, 32
1414, 16
1415, 22
1416, 16
1417, 24
1418, 29
1419, 19
1420, 17
1421, 21
1422, 18
1423, 20
1424, 30
1425, 26
1426, 27
1427, 20
1428, 35
1429, 26
1430, 20
1431, 20
1432, 19
1433, 37
1434, 25
1435, 23
1436, 23
1437, 27
1438, 25
1439, 21
1440, 27
1441, 34
1442, 30
1443, 30
1444, 24
1445, 34
1446, 24
1447, 22
1448, 22
1449, 21
1450, 21
1451, 33
1452, 36
1453, 24
1454, 31
1455, 27
1456, 34
1457, 19
1458, 32
1459, 25
1460, 20
1461, 29
1462, 21
1463, 20
1464, 20
1465, 30
1466, 25
1467, 28
1468, 21
1469, 32
1470, 24
1471, 34
1472, 18
1473, 22
1474, 28
1475, 27
1476, 25
1477, 24
1478, 29
1479, 25
1480, 21
1481, 21
1482, 34
1483, 18
1484, 21
1485, 31
1486, 23
1487, 20
1488, 29
1489, 21
1490, 16
1491, 30
1492, 21
1493, 21
1494, 29
1495, 13
1496, 33
1497, 27
1498, 23
1499, 24
1500, 27
1501, 23
1502, 24
1503, 24
1504, 31
1505, 16
1506, 26
1507, 20
1508, 21
1509, 25
1510, 34
1511, 31
1512, 21
1513, 23
1514, 28
1515, 20
1516, 26
1517, 18
1518, 30
1519, 18
1520, 19
1521, 20
1522, 24
1523, 15
1524, 30
1525, 28
1526, 25
1527, 23
1528, 22
1529, 14
1530, 29
1531, 23
1532, 28
1533, 27
1534, 25
1535, 33
1536, 28
1537, 22
1538, 24
1539, 22
1540, 31
1541, 25
1542, 32
1543, 23
1544, 18
1545, 32
1546, 22
1547, 22
1548, 24
1549, 33
1550, 24
1551, 27
1552, 12
1553, 28
1554, 15
1555, 21
1556, 28
1557, 27
1558, 27
1559, 14
1560, 27
1561, 21
1562, 19
1563, 26
1564, 31
1565, 23
1566, 28
1567, 32
1568, 20
1569, 18
1570, 28
1571, 24
1572, 23
1573, 27
1574, 20
1575, 22
1576, 26
1577, 23
1578, 37
1579, 19
1580, 21
1581, 17
1582, 27
1583, 19
1584, 23
1585, 29
1586, 35
1587, 18
1588, 28
1589, 24
1590, 29
1591, 27
1592, 22
1593, 24
1594, 24
1595, 24
1596, 32
1597, 31
1598, 30
1599, 25
1600, 28
1601, 38
1602, 21
1603, 25
1604, 23
1605, 19
1606, 19
1607, 23
1608, 24
1609, 29
1610, 14
1611, 24
1612, 24
1613, 28
1614, 25
1615, 16
1616, 23
1617, 17
1618, 31
1619, 23
1620, 18
1621, 25
1622, 24
1623, 23
1624, 29
1625, 22
1626, 31
1627, 14
1628, 19
1629, 25
1630, 21
1631, 30
1632, 28
1633, 22
1634, 32
1635, 28
1636, 22
1637, 27
1638, 26
1639, 26
1640, 29
1641, 24
1642, 27
1643, 21
1644, 18
1645, 32
1646, 27
1647, 22
1648, 20
1649, 30
1650, 25
1651, 26
1652, 30
1653, 24
1654, 17
1655, 29
1656, 26
1657, 29
1658, 16
1659, 25
1660, 23
1661, 26
1662, 25
1663, 21
1664, 29
1665, 23
1666, 30
1667, 25
1668, 28
1669, 25
1670, 26
1671, 22
1672, 25
1673, 33
1674, 22
1675, 26
1676, 25
1677, 24
1678, 33
1679, 28
1680, 22
1681, 20
1682, 31
1683, 30
1684, 27
1685, 19
1686, 24
1687, 22
1688, 29
1689, 20
1690, 27
1691, 22
1692, 19
1693, 21
1694, 25
1695, 23
1696, 18
1697, 27
1698, 27
1699, 13
1700, 26
1701, 37
1702, 28
1703, 25
1704, 25
1705, 30
1706, 18
1707, 26
1708, 19
1709, 26
1710, 22
1711, 18
1712, 23
1713, 27
1714, 26
1715, 23
1716, 21
1717, 23
1718, 31
1719, 28
1720, 25
1721, 20
1722, 22
1723, 27
1724, 26
1725, 34
1726, 33
1727, 26
1728, 33
1729, 22
1730, 24
1731, 29
1732, 25
1733, 32
1734, 19
1735, 23
1736, 18
1737, 23
1738, 25
1739, 30
1740, 23
1741, 24
1742, 26
1743, 21
1744, 20
1745, 25
1746, 30
1747, 28
1748, 19
1749, 23
1750, 22
1751, 30
1752, 25
1753, 16
1754, 22
1755, 26
1756, 31
1757, 35
1758, 31
1759, 21
1760, 29
1761, 18
1762, 24
1763, 25
1764, 24
1765, 32
1766, 25
1767, 25
1768, 34
1769, 24
1770, 25
1771, 28
1772, 28
1773, 33
1774, 21
1775, 21
1776, 30
1777, 22
1778, 23
1779, 26
1780, 22
1781, 21
1782, 26
1783, 21
1784, 23
1785, 23
1786, 12
1787, 24
1788, 18
1789, 16
1790, 33
1791, 20
1792, 18
1793, 35
1794, 20
1795, 26
1796, 21
1797, 23
1798, 15
1799, 30
1800, 25
1801, 34
1802, 23
1803, 20
1804, 27
1805, 26
1806, 26
1807, 27
1808, 19
1809, 14
1810, 20
1811, 25
1812, 36
1813, 23
1814, 21
1815, 30
1816, 31
1817, 24
1818, 27
1819, 24
1820, 25
1821, 28
1822, 37
1823, 16
1824, 16
1825, 25
1826, 17
1827, 29
1828, 22
1829, 28
1830, 22
1831, 20
1832, 22
1833, 17
1834, 19
1835, 19
1836, 15
1837, 21
1838, 21
1839, 25
1840, 28
1841, 27
1842, 22
1843, 16
1844, 21
1845, 20
1846, 20
1847, 27
1848, 24
1849, 22
1850, 31
1851, 28
1852, 19
1853, 21
1854, 25
1855, 22
1856, 24
1857, 24
1858, 14
1859, 18
1860, 31
1861, 30
1862, 26
1863, 24
1864, 27
1865, 22
1866, 21
1867, 26
1868, 23
1869, 22
1870, 25
1871, 29
1872, 22
1873, 22
1874, 23
1875, 21
1876, 18
1877, 27
1878, 23
1879, 25
1880, 20
1881, 29
1882, 23
1883, 26
1884, 24
1885, 25
1886, 19
1887, 22
1888, 31
1889, 24
1890, 22
1891, 20
1892, 25
1893, 36
1894, 17
1895, 17
1896, 24
1897, 25
1898, 23
1899, 15
1900, 24
1901, 30
1902, 22
1903, 28
1904, 25
1905, 22
1906, 28
1907, 17
1908, 37
1909, 23
1910, 36
1911, 19
1912, 22
1913, 24
1914, 20
1915, 22
1916, 18
1917, 20
1918, 25
1919, 24
1920, 21
1921, 26
1922, 28
1923, 23
1924, 20
1925, 19
1926, 24
1927, 22
1928, 25
1929, 22
1930, 26
1931, 18
1932, 28
1933, 20
1934, 20
1935, 21
1936, 30
1937, 20
1938, 15
1939, 22
1940, 21
1941, 31
1942, 29
1943, 23
1944, 25
1945, 16
1946, 30
1947, 27
1948, 26
1949, 19
1950, 25
1951, 34
1952, 20
1953, 17
1954, 27
1955, 24
1956, 22
1957, 24
1958, 37
1959, 25
1960, 18
1961, 22
1962, 23
1963, 22
1964, 17
1965, 19
1966, 26
1967, 27
1968, 28
1969, 24
1970, 18
1971, 23
1972, 18
1973, 22
1974, 23
1975, 24
1976, 27
1977, 25
1978, 29
1979, 17
1980, 30
1981, 21
1982, 26
1983, 21
1984, 22
1985, 26
1986, 28
1987, 18
1988, 26
1989, 30
1990, 26
1991, 32
1992, 20
1993, 29
1994, 20
1995, 25
1996, 28
1997, 26
1998, 20
1999, 25
2000, 19
2001, 17
2002, 31
2003, 19
2004, 25
2005, 23
2006, 29
2007, 36
2008, 27
2009, 27
2010, 31
2011, 22
2012, 28
2013, 21
2014, 21
2015, 26
2016, 21
2017, 34
2018, 32
2019, 24
2020, 20
2021, 25
2022, 21
2023, 13
2024, 22
2025, 30
2026, 20
2027, 25
2028, 34
2029, 19
2030, 27
2031, 29
2032, 18
2033, 24
2034, 24
2035, 29
2036, 18
2037, 21
2038, 22
2039, 30
2040, 28
2041, 27
2042, 16
2043, 19
2044, 31
2045, 17
2046, 20
2047, 18
2048, 30
2049, 24
2050, 24
2051, 21
2052, 20
2053, 24
2054, 25
2055, 27
2056, 27
2057, 25
2058, 27
2059, 27
2060, 29
2061, 27
2062, 29
2063, 39
2064, 18
2065, 21
2066, 25
2067, 27
2068, 27
2069, 23
2070, 19
2071, 39
2072, 26
2073, 22
2074, 19
2075, 28
2076, 15
2077, 23
2078, 24
2079, 24
2080, 19
2081, 26
2082, 17
2083, 28
2084, 25
2085, 22
2086, 22
2087, 29
2088, 28
2089, 28
2090, 23
2091, 19
2092, 27
2093, 22
2094, 28
2095, 38
2096, 23
2097, 26
2098, 27
2099, 23
2100, 26
2101, 17
2102, 30
2103, 17
2104, 23
2105, 27
2106, 27
2107, 33
2108, 18
2109, 24
2110, 28
2111, 27
2112, 27
2113, 18
2114, 24
2115, 26
2116, 31
2117, 22
2118, 25
2119, 23
2120, 24
2121, 19
2122, 32
2123, 26
2124, 19
2125, 26
2126, 29
2127, 20
2128, 21
2129, 28
2130, 31
2131, 35
2132, 21
2133, 25
2134, 29
2135, 29
2136, 32
2137, 14
2138, 35
2139, 25
2140, 24
2141, 24
2142, 20
2143, 25
2144, 28
2145, 33
2146, 22
2147, 31
2148, 25
2149, 23
2150, 27
2151, 26
2152, 31
2153, 20
2154, 25
2155, 20
2156, 29
2157, 25
2158, 26
2159, 25
2160, 27
2161, 24
2162, 23
2163, 33
2164, 17
2165, 26
2166, 31
2167, 29
2168, 24
2169, 23
2170, 25
2171, 26
2172, 22
2173, 25
2174, 20
2175, 16
2176, 16
2177, 28
2178, 23
2179, 22
2180, 21
2181, 26
2182, 34
2183, 23
2184, 26
2185, 26
2186, 25
2187, 26
2188, 30
2189, 22
2190, 18
2191, 26
2192, 20
2193, 30
2194, 27
2195, 19
2196, 34
2197, 26
2198, 36
2199, 28
2200, 19
2201, 18
2202, 19
2203, 26
2204, 19
2205, 25
2206, 22
2207, 32
2208, 18
2209, 31
2210, 23
2211, 28
2212, 27
2213, 26
2214, 29
2215, 19
2216, 24
2217, 27
2218, 14
2219, 26
2220, 17
2221, 24
2222, 22
2223, 23
2224, 25
2225, 16
2226, 24
2227, 27
2228, 16
2229, 28
2230, 31
2231, 32
2232, 27
2233, 23
2234, 28
2235, 23
2236, 17
2237, 31
2238, 25
2239, 18
2240, 16
2241, 17
2242, 37
2243, 25
2244, 29
2245, 16
2246, 22
2247, 25
2248, 25
2249, 23
2250, 32
2251, 33
2252, 31
2253, 31
2254, 17
2255, 30
2256, 21
2257, 30
2258, 23
2259, 19
2260, 21
2261, 29
2262, 22
2263, 24
2264, 22
2265, 29
2266, 25
2267, 27
2268, 25
2269, 17
2270, 21
2271, 25
2272, 23
2273, 21
2274, 23
2275, 14
2276, 32
2277, 26
2278, 21
2279, 24
2280, 15
2281, 26
2282, 25
2283, 19
2284, 28
2285, 18
2286, 18
2287, 27
2288, 31
2289, 28
2290, 14
2291, 22
2292, 28
2293, 26
2294, 22
2295, 28
2296, 23
2297, 24
2298, 22
2299, 24
2300, 27
2301, 23
2302, 26
2303, 24
2304, 25
2305, 26
2306, 24
2307, 28
2308, 32
2309, 18
2310, 28
2311, 24
2312, 16
2313, 28
2314, 35
2315, 22
2316, 20
2317, 15
2318, 24
2319, 33
2320, 28
2321, 28
2322, 29
2323, 25
2324, 23
2325, 29
2326, 22
2327, 21
2328, 22
2329, 22
2330, 19
2331, 30
2332, 26
2333, 25
2334, 26
2335, 33
2336, 23
2337, 28
2338, 25
2339, 26
2340, 21
2341, 29
2342, 21
2343, 34
2344, 23
2345, 23
2346, 23
2347, 20
2348, 25
2349, 24
2350, 25
2351, 28
2352, 27
2353, 17
2354, 29
2355, 29
2356, 24
2357, 21
2358, 36
2359, 27
2360, 20
2361, 20
2362, 22
2363, 22
2364, 17
2365, 33
2366, 19
2367, 21
2368, 22
2369, 24
2370, 27
2371, 29
2372, 21
2373, 23
2374, 30
2375, 15
2376, 25
2377, 24
2378, 23
2379, 31
2380, 27
2381, 26
2382, 21
2383, 21
2384, 22
2385, 21
2386, 24
2387, 24
2388, 23
2389, 26
2390, 25
2391, 23
2392, 24
2393, 24
2394, 18
2395, 25
2396, 31
2397, 35
2398, 31
2399, 33
2400, 25
2401, 19
2402, 27
2403, 24
2404, 21
2405, 25
2406, 22
2407, 25
2408, 29
2409, 23
2410, 28
2411, 20
2412, 25
2413, 35
2414, 33
2415, 28
2416, 23
2417, 19
2418, 20
2419, 20
2420, 34
2421, 18
2422, 27
2423, 25
2424, 26
2425, 14
2426, 27
2427, 17
2428, 27
2429, 20
2430, 29
2431, 22
2432, 25
2433, 19
2434, 15
2435, 28
2436, 18
2437, 16
2438, 19
2439, 24
2440, 25
2441, 28
2442, 27
2443, 18
2444, 22
2445, 28
2446, 29
2447, 27
2448, 22
2449, 34
2450, 18
2451, 32
2452, 24
2453, 27
2454, 22
2455, 25
2456, 25
2457, 21
2458, 31
2459, 26
2460, 25
2461, 16
2462, 16
2463, 19
2464, 16
2465, 25
2466, 19
2467, 24
2468, 18
2469, 23
2470, 28
2471, 24
2472, 26
2473, 24
2474, 22
2475, 20
2476, 24
2477, 28
2478, 14
2479, 23
2480, 14
2481, 28
2482, 24
2483, 15
2484, 25
2485, 18
2486, 21
2487, 15
2488, 25
2489, 28
2490, 21
2491, 26
2492, 27
2493, 24
2494, 21
2495, 22
2496, 24
2497, 22
2498, 25
2499, 27
